Country,Year,Life expectancy,Child Mortality,Population,Fertility,GDP,Group
Gambia,1988,57.2,183.1,887224.0,6.14,1463.0,Sub-Saharan Africa
Gambia,1989,57.3,176.6,927937.0,6.12,1510.0,Sub-Saharan Africa
Gambia,1990,57.5,170.2,966151.0,6.11,1517.0,Sub-Saharan Africa
Gambia,1991,57.7,164.2,1001252.0,6.1,1510.0,Sub-Saharan Africa
Gambia,1992,57.9,158.5,1033748.0,6.08,1513.0,Sub-Saharan Africa
Gambia,1993,58.1,152.9,1064522.0,6.07,1515.0,Sub-Saharan Africa
Gambia,1994,58.4,147.5,1094974.0,6.06,1475.0,Sub-Saharan Africa
Gambia,1995,58.6,142.4,1126183.0,6.04,1448.0,Sub-Saharan Africa
Gambia,1996,58.8,137.4,1158308.0,6.02,1439.0,Sub-Saharan Africa
Gambia,1997,59.1,132.5,1191155.0,6.0,1468.0,Sub-Saharan Africa
Gambia,1998,59.4,127.9,1225044.0,5.97,1477.0,Sub-Saharan Africa
Gambia,1999,59.6,123.2,1260283.0,5.94,1527.0,Sub-Saharan Africa
Gambia,2000,60.0,118.8,1297084.0,5.92,1564.0,Sub-Saharan Africa
Gambia,2001,60.3,114.5,1335674.0,5.89,1606.0,Sub-Saharan Africa
Gambia,2002,60.5,110.2,1376035.0,5.87,1506.0,Sub-Saharan Africa
Gambia,2003,60.7,106.0,1417818.0,5.85,1559.0,Sub-Saharan Africa
Gambia,2004,61.0,101.9,1460493.0,5.83,1617.0,Sub-Saharan Africa
Gambia,2005,61.3,97.9,1503678.0,5.81,1552.0,Sub-Saharan Africa
Gambia,2006,61.6,94.2,1547259.0,5.8,1521.0,Sub-Saharan Africa
Gambia,2007,61.9,90.6,1591357.0,5.8,1528.0,Sub-Saharan Africa
Gambia,2008,62.2,87.4,1636107.0,5.8,1566.0,Sub-Saharan Africa
Gambia,2009,62.6,84.3,1681734.0,5.8,1615.0,Sub-Saharan Africa
Gambia,2010,63.0,81.4,1728394.0,5.8,1667.0,Sub-Saharan Africa
Gambia,2011,63.5,78.6,1776103.0,5.79,1545.0,Sub-Saharan Africa
Gambia,2012,63.9,76.1,1824777.0,5.78,1584.0,Sub-Saharan Africa
Gambia,2013,64.3,73.6,1874360.0,5.75,1608.0,Sub-Saharan Africa
Georgia,1964,63.48372,85.37,4419666.0,2.86,3707.0,Europe & Central Asia
Georgia,1965,63.8456,83.69,4477493.0,2.8,3877.0,Europe & Central Asia
Georgia,1966,64.19448,82.04,4530176.0,2.74,4128.0,Europe & Central Asia
Georgia,1967,64.52535999999999,80.42,4578194.0,2.68,4347.0,Europe & Central Asia
Georgia,1968,64.83524,78.84,4622680.0,2.64,4505.0,Europe & Central Asia
Georgia,1969,65.12411999999999,77.29,4665358.0,2.61,4685.0,Europe & Central Asia
Georgia,1970,65.4,75.77,4707491.0,2.6,5212.0,Europe & Central Asia
Georgia,1971,65.8,74.28,4749634.0,2.59,5303.0,Europe & Central Asia
Georgia,1972,66.3,72.82,4791473.0,2.58,5415.0,Europe & Central Asia
Georgia,1973,66.7,71.38,4832396.0,2.56,5727.0,Europe & Central Asia
Georgia,1974,67.1,69.98,4871428.0,2.54,6192.0,Europe & Central Asia
Georgia,1975,67.5,68.6,4907996.0,2.5,6611.0,Europe & Central Asia
Georgia,1976,67.9,66.3,4941721.0,2.46,6979.0,Europe & Central Asia
Georgia,1977,68.3,64.3,4973247.0,2.42,7425.0,Europe & Central Asia
Georgia,1978,68.6,62.3,5004247.0,2.38,7941.0,Europe & Central Asia
Georgia,1979,69.0,60.2,5036986.0,2.34,8485.0,Europe & Central Asia
Georgia,1980,69.3,58.3,5073000.0,2.32,8825.0,Europe & Central Asia
Georgia,1981,69.6,56.5,5111551.0,2.3,9236.0,Europe & Central Asia
Georgia,1982,69.8,54.7,5151606.0,2.28,9363.0,Europe & Central Asia
Georgia,1983,70.0,53.2,5193836.0,2.28,9703.0,Europe & Central Asia
Georgia,1984,70.1,51.8,5239068.0,2.28,10158.0,Europe & Central Asia
Georgia,1985,70.2,50.7,5287002.0,2.27,10580.0,Europe & Central Asia
Georgia,1986,70.3,49.8,5339661.0,2.27,9633.0,Europe & Central Asia
Georgia,1987,70.2,49.1,5394502.0,2.26,9670.0,Europe & Central Asia
Georgia,1988,70.2,48.6,5441216.0,2.24,10135.0,Europe & Central Asia
Georgia,1989,70.2,48.1,5466100.0,2.22,9379.0,Europe & Central Asia
Georgia,1990,70.2,47.7,5459999.0,2.18,8018.0,Europe & Central Asia
Georgia,1991,70.2,47.2,5418521.0,2.13,6282.0,Europe & Central Asia
Georgia,1992,70.0,46.6,5346229.0,2.08,3435.0,Europe & Central Asia
Georgia,1993,69.7,46.0,5254049.0,2.01,2410.0,Europe & Central Asia
Georgia,1994,70.7,45.2,5157814.0,1.95,2181.0,Europe & Central Asia
Georgia,1995,71.0,44.3,5069269.0,1.88,2298.0,Europe & Central Asia
Georgia,1996,71.3,43.0,4992336.0,1.81,2621.0,Europe & Central Asia
Georgia,1997,71.7,41.5,4924569.0,1.75,2951.0,Europe & Central Asia
Georgia,1998,71.9,39.8,4863694.0,1.69,3072.0,Europe & Central Asia
Georgia,1999,72.1,37.8,4805140.0,1.64,3185.0,Europe & Central Asia
Georgia,2000,72.3,35.7,4745765.0,1.61,3269.0,Europe & Central Asia
Georgia,2001,72.4,33.4,4685331.0,1.59,3451.0,Europe & Central Asia
Georgia,2002,72.4,31.1,4626034.0,1.59,3664.0,Europe & Central Asia
Georgia,2003,72.4,28.9,4569880.0,1.61,4096.0,Europe & Central Asia
Georgia,2004,72.4,26.7,4519607.0,1.64,4346.0,Europe & Central Asia
Georgia,2005,72.4,24.6,4477006.0,1.68,4716.0,Europe & Central Asia
Georgia,2006,72.4,22.7,4442825.0,1.72,5116.0,Europe & Central Asia
Georgia,2007,72.4,20.9,4415956.0,1.76,5760.0,Europe & Central Asia
Georgia,2008,72.1,19.3,4394018.0,1.79,5900.0,Europe & Central Asia
Georgia,2009,72.4,17.9,4373630.0,1.81,5642.0,Europe & Central Asia
Georgia,2010,72.4,16.6,4352244.0,1.82,5938.0,Europe & Central Asia
Georgia,2011,72.6,15.5,4329026.0,1.82,6322.0,Europe & Central Asia
Georgia,2012,72.7,14.4,4304363.0,1.82,6702.0,Europe & Central Asia
Georgia,2013,72.9,13.4,4278410.0,1.82,6930.0,Europe & Central Asia
Germany,1964,70.82344196,34.49,75363329.0,2.49,17100.0,Europe & Central Asia
Germany,1965,70.81075623,32.67,75963700.0,2.48,17838.0,Europe & Central Asia
Germany,1966,70.92828395,30.94,76518660.0,2.44,18262.0,Europe & Central Asia
Germany,1967,71.15404398,29.31,77026811.0,2.37,18311.0,Europe & Central Asia
Germany,1968,70.80345367,27.2,77477619.0,2.28,19254.0,Europe & Central Asia
Germany,1969,70.65682236,26.4,77860668.0,2.17,20409.0,Europe & Central Asia
Germany,1970,70.9,25.7,78169287.0,2.04,21218.0,Europe & Central Asia
Germany,1971,71.0,24.9,78398250.0,1.92,21695.0,Europe & Central Asia
Germany,1972,71.2,24.0,78549958.0,1.8,22497.0,Europe & Central Asia
Germany,1973,71.5,23.1,78635758.0,1.7,23461.0,Europe & Central Asia
Germany,1974,71.8,22.0,78672415.0,1.62,23662.0,Europe & Central Asia
Germany,1975,71.9,20.8,78673559.0,1.56,23630.0,Europe & Central Asia
Germany,1976,72.3,19.5,78648816.0,1.53,24904.0,Europe & Central Asia
Germany,1977,72.6,18.3,78600404.0,1.5,25678.0,Europe & Central Asia
Germany,1978,72.7,17.1,78526576.0,1.49,26444.0,Europe & Central Asia
Germany,1979,72.9,16.0,78422458.0,1.48,27515.0,Europe & Central Asia
Germany,1980,73.1,15.0,78288577.0,1.47,27765.0,Europe & Central Asia
Germany,1981,73.4,14.1,78124452.0,1.47,27846.0,Europe & Central Asia
Germany,1982,73.6,13.2,77944929.0,1.46,27645.0,Europe & Central Asia
Germany,1983,74.0,12.5,77784306.0,1.46,28227.0,Europe & Central Asia
Germany,1984,74.4,11.8,77686865.0,1.46,29135.0,Europe & Central Asia
Germany,1985,74.6,11.1,77684875.0,1.45,29851.0,Europe & Central Asia
Germany,1986,74.8,10.6,77783439.0,1.44,30514.0,Europe & Central Asia
Germany,1987,75.1,10.1,77974722.0,1.43,30986.0,Europe & Central Asia
Germany,1988,75.3,9.5,78260173.0,1.41,31906.0,Europe & Central Asia
Germany,1989,75.4,9.0,78637382.0,1.38,32706.0,Europe & Central Asia
Germany,1990,75.4,8.5,79098094.0,1.36,31476.0,Europe & Central Asia
Germany,1991,75.6,8.0,79651903.0,1.34,32844.0,Europe & Central Asia
Germany,1992,75.9,7.6,80282985.0,1.32,33221.0,Europe & Central Asia
Germany,1993,76.2,7.2,80926118.0,1.31,32689.0,Europe & Central Asia
Germany,1994,76.4,6.8,81495194.0,1.31,33375.0,Europe & Central Asia
Germany,1995,76.6,6.5,81929441.0,1.31,33843.0,Europe & Central Asia
Germany,1996,76.9,6.2,82200333.0,1.32,34008.0,Europe & Central Asia
Germany,1997,77.3,5.9,82326019.0,1.33,34578.0,Europe & Central Asia
Germany,1998,77.7,5.7,82350467.0,1.34,35254.0,Europe & Central Asia
Germany,1999,77.9,5.5,82341545.0,1.35,35931.0,Europe & Central Asia
Germany,2000,78.1,5.4,82349027.0,1.35,36953.0,Europe & Central Asia
Germany,2001,78.3,5.2,82384256.0,1.35,37517.0,Europe & Central Asia
Germany,2002,78.5,5.1,82432026.0,1.35,37458.0,Europe & Central Asia
Germany,2003,78.8,5.0,82484111.0,1.35,37167.0,Europe & Central Asia
Germany,2004,79.1,4.9,82524343.0,1.35,37614.0,Europe & Central Asia
Germany,2005,79.4,4.7,82540739.0,1.35,37901.0,Europe & Central Asia
Germany,2006,79.7,4.6,82536138.0,1.36,39352.0,Europe & Central Asia
Germany,2007,79.8,4.5,82516297.0,1.36,40693.0,Europe & Central Asia
Germany,2008,80.0,4.4,82475271.0,1.37,41199.0,Europe & Central Asia
Germany,2009,80.0,4.3,82405365.0,1.38,38975.0,Europe & Central Asia
Germany,2010,80.2,4.2,82302465.0,1.39,40632.0,Europe & Central Asia
Germany,2011,80.3,4.1,82162512.0,1.4,42080.0,Europe & Central Asia
Germany,2012,80.5,4.0,81990837.0,1.41,42959.0,Europe & Central Asia
Germany,2013,80.7,3.9,81804228.0,1.42,42887.0,Europe & Central Asia
Ghana,1964,52.715680000000006,203.8,7610752.0,6.89,2322.0,Sub-Saharan Africa
Ghana,1965,53.1889,203.1,7807845.0,6.92,2290.0,Sub-Saharan Africa
Ghana,1966,53.640119999999996,202.9,7986643.0,6.94,2230.0,Sub-Saharan Africa
Ghana,1967,54.072340000000004,202.7,8150359.0,6.95,2208.0,Sub-Saharan Africa
Ghana,1968,54.490559999999995,202.8,8310713.0,6.96,2177.0,Sub-Saharan Africa
Ghana,1969,54.897780000000004,202.5,8484140.0,6.96,2240.0,Sub-Saharan Africa
Ghana,1970,55.3,201.9,8681818.0,6.95,2455.0,Sub-Saharan Africa
Ghana,1971,55.5,200.7,8911291.0,6.94,2527.0,Sub-Saharan Africa
Ghana,1972,55.8,198.5,9167822.0,6.92,2396.0,Sub-Saharan Africa
Ghana,1973,56.1,195.3,9435673.0,6.89,2458.0,Sub-Saharan Africa
Ghana,1974,56.4,191.0,9692196.0,6.86,2559.0,Sub-Saharan Africa
Ghana,1975,56.7,185.9,9922663.0,6.82,2190.0,Sub-Saharan Africa
Ghana,1976,57.0,180.7,10119038.0,6.77,2072.0,Sub-Saharan Africa
Ghana,1977,57.2,175.8,10290712.0,6.72,2085.0,Sub-Saharan Africa
Ghana,1978,57.4,171.6,10461377.0,6.67,2226.0,Sub-Saharan Africa
Ghana,1979,57.6,168.4,10664342.0,6.61,2130.0,Sub-Saharan Africa
Ghana,1980,57.8,166.2,10922708.0,6.54,2090.0,Sub-Saharan Africa
Ghana,1981,58.0,164.6,11246007.0,6.47,1960.0,Sub-Saharan Africa
Ghana,1982,58.1,163.1,11624726.0,6.39,1766.0,Sub-Saharan Africa
Ghana,1983,58.1,161.3,12039663.0,6.31,1628.0,Sub-Saharan Africa
Ghana,1984,58.3,158.5,12462279.0,6.22,1710.0,Sub-Saharan Africa
Ghana,1985,58.7,154.6,12871965.0,6.13,1740.0,Sub-Saharan Africa
Ghana,1986,59.0,149.7,13261929.0,6.04,1778.0,Sub-Saharan Africa
Ghana,1987,59.4,144.1,13638708.0,5.94,1813.0,Sub-Saharan Africa
Ghana,1988,59.7,138.2,14010951.0,5.83,1865.0,Sub-Saharan Africa
Ghana,1989,60.1,132.6,14392619.0,5.73,1909.0,Sub-Saharan Africa
Ghana,1990,60.3,127.4,14793415.0,5.62,1920.0,Sub-Saharan Africa
Ghana,1991,60.6,123.1,15216133.0,5.51,1965.0,Sub-Saharan Africa
Ghana,1992,60.8,119.7,15655847.0,5.39,1985.0,Sub-Saharan Africa
Ghana,1993,60.7,117.1,16105502.0,5.28,2024.0,Sub-Saharan Africa
Ghana,1994,60.5,115.1,16554855.0,5.17,2036.0,Sub-Saharan Africa
Ghana,1995,60.7,113.4,16996901.0,5.06,2066.0,Sub-Saharan Africa
Ghana,1996,60.6,111.6,17429209.0,4.96,2110.0,Sub-Saharan Africa
Ghana,1997,60.4,109.5,17855250.0,4.87,2148.0,Sub-Saharan Africa
Ghana,1998,60.3,106.9,18281113.0,4.79,2199.0,Sub-Saharan Africa
Ghana,1999,60.3,104.0,18715676.0,4.73,2244.0,Sub-Saharan Africa
Ghana,2000,60.2,100.7,19165490.0,4.67,2273.0,Sub-Saharan Africa
Ghana,2001,60.3,97.3,19632265.0,4.62,2306.0,Sub-Saharan Africa
Ghana,2002,60.5,94.2,20114361.0,4.57,2350.0,Sub-Saharan Africa
Ghana,2003,60.8,91.3,20610897.0,4.51,2409.0,Sub-Saharan Africa
Ghana,2004,61.1,88.7,21119911.0,4.46,2479.0,Sub-Saharan Africa
Ghana,2005,61.5,86.5,21639806.0,4.39,2558.0,Sub-Saharan Africa
Ghana,2006,61.8,84.4,22170556.0,4.33,2652.0,Sub-Saharan Africa
Ghana,2007,62.3,82.2,22712403.0,4.26,2751.0,Sub-Saharan Africa
Ghana,2008,62.7,79.9,23264176.0,4.19,2907.0,Sub-Saharan Africa
Ghana,2009,63.1,77.4,23824402.0,4.12,2934.0,Sub-Saharan Africa
Ghana,2010,63.5,74.7,24391823.0,4.05,3091.0,Sub-Saharan Africa
Ghana,2011,64.0,71.9,24965816.0,3.99,3446.0,Sub-Saharan Africa
Ghana,2012,64.6,69.2,25545939.0,3.92,3685.0,Sub-Saharan Africa
Ghana,2013,64.9,66.5,26131336.0,3.86,3873.0,Sub-Saharan Africa
Greece,1964,71.56188,49.4,8509724.0,2.26,8197.0,Europe & Central Asia
Greece,1965,71.8149,47.7,8551005.0,2.29,8931.0,Europe & Central Asia
Greece,1966,72.05792,46.2,8596595.0,2.32,9414.0,Europe & Central Asia
Greece,1967,72.31694,44.6,8646013.0,2.35,9822.0,Europe & Central Asia
Greece,1968,72.61095999999999,42.7,8697173.0,2.36,10458.0,Europe & Central Asia
Greece,1969,72.94198,40.1,8746781.0,2.37,11466.0,Europe & Central Asia
Greece,1970,73.3,37.5,8793002.0,2.36,12366.0,Europe & Central Asia
Greece,1971,73.6,35.4,8833582.0,2.36,13227.0,Europe & Central Asia
Greece,1972,73.9,34.1,8870711.0,2.35,14818.0,Europe & Central Asia
Greece,1973,74.1,33.2,8912166.0,2.35,15373.0,Europe & Central Asia
Greece,1974,74.3,32.4,8968522.0,2.35,14801.0,Europe & Central Asia
Greece,1975,74.4,31.4,9046544.0,2.34,15594.0,Europe & Central Asia
Greece,1976,74.5,30.1,9149987.0,2.34,16413.0,Europe & Central Asia
Greece,1977,74.7,28.6,9274357.0,2.32,16765.0,Europe & Central Asia
Greece,1978,75.0,26.8,9408034.0,2.28,17707.0,Europe & Central Asia
Greece,1979,75.3,25.1,9534673.0,2.24,18184.0,Europe & Central Asia
Greece,1980,75.6,23.4,9642504.0,2.17,18373.0,Europe & Central Asia
Greece,1981,75.7,21.9,9728220.0,2.09,18270.0,Europe & Central Asia
Greece,1982,75.8,20.6,9795461.0,2.01,18286.0,Europe & Central Asia
Greece,1983,75.9,19.5,9848045.0,1.91,18309.0,Europe & Central Asia
Greece,1984,75.9,18.4,9892518.0,1.82,18776.0,Europe & Central Asia
Greece,1985,76.0,17.4,9934292.0,1.73,19345.0,Europe & Central Asia
Greece,1986,76.2,16.4,9972624.0,1.65,19657.0,Europe & Central Asia
Greece,1987,76.4,15.3,10007304.0,1.58,19575.0,Europe & Central Asia
Greece,1988,76.6,14.3,10045020.0,1.51,20486.0,Europe & Central Asia
Greece,1989,76.9,13.3,10094241.0,1.46,21229.0,Europe & Central Asia
Greece,1990,77.0,12.5,10160501.0,1.42,21085.0,Europe & Central Asia
Greece,1991,77.0,11.9,10247132.0,1.39,21528.0,Europe & Central Asia
Greece,1992,77.1,11.4,10351229.0,1.37,21442.0,Europe & Central Asia
Greece,1993,77.3,10.9,10464295.0,1.35,20906.0,Europe & Central Asia
Greece,1994,77.5,10.5,10574134.0,1.34,21147.0,Europe & Central Asia
Greece,1995,77.6,10.1,10671809.0,1.32,21426.0,Europe & Central Asia
Greece,1996,77.6,9.7,10754641.0,1.31,21905.0,Europe & Central Asia
Greece,1997,77.7,9.3,10824894.0,1.29,22739.0,Europe & Central Asia
Greece,1998,77.8,8.8,10884604.0,1.28,23535.0,Europe & Central Asia
Greece,1999,77.9,8.3,10937612.0,1.27,24152.0,Europe & Central Asia
Greece,2000,78.0,7.8,10986883.0,1.27,25030.0,Europe & Central Asia
Greece,2001,78.3,7.3,11032395.0,1.27,25884.0,Europe & Central Asia
Greece,2002,78.4,6.8,11073334.0,1.28,26625.0,Europe & Central Asia
Greece,2003,78.5,6.3,11111072.0,1.3,28303.0,Europe & Central Asia
Greece,2004,78.7,5.9,11147261.0,1.33,29604.0,Europe & Central Asia
Greece,2005,78.9,5.5,11183114.0,1.36,29768.0,Europe & Central Asia
Greece,2006,79.2,5.2,11219300.0,1.4,31399.0,Europe & Central Asia
Greece,2007,79.4,5.0,11255717.0,1.43,32408.0,Europe & Central Asia
Greece,2008,79.5,4.9,11291807.0,1.46,32197.0,Europe & Central Asia
Greece,2009,79.5,4.8,11326596.0,1.48,30780.0,Europe & Central Asia
Greece,2010,79.6,4.7,11359346.0,1.5,29190.0,Europe & Central Asia
Greece,2011,79.7,4.6,11390031.0,1.51,26675.0,Europe & Central Asia
Greece,2012,79.8,4.5,11418878.0,1.52,24991.0,Europe & Central Asia
Greece,2013,79.8,4.3,11445691.0,1.53,24159.0,Europe & Central Asia
Grenada,1964,63.44716,102.28,94050.0,5.91,2316.0,America
Grenada,1965,63.8683,98.79,94561.0,5.6,2370.0,America
Grenada,1966,64.27744,95.35,94858.0,5.3,2425.0,America
Grenada,1967,64.67458,92.5,94937.0,5.04,2481.0,America
Grenada,1968,65.05972,89.25,94846.0,4.84,2539.0,America
Grenada,1969,65.43486,86.71,94649.0,4.69,2597.0,America
Grenada,1970,65.8,84.31,94393.0,4.6,2658.0,America
Grenada,1971,66.0,81.52,94140.0,4.56,2852.0,America
Grenada,1972,66.3,79.4,93896.0,4.54,3074.0,America
Grenada,1973,66.7,77.41,93588.0,4.51,3354.0,America
Grenada,1974,67.1,75.9,93108.0,4.48,3588.0,America
Grenada,1975,67.5,68.58,92408.0,4.44,3724.0,America
Grenada,1976,67.8,61.96,91386.0,4.39,4106.0,America
Grenada,1977,68.0,55.98,90134.0,4.34,4401.0,America
Grenada,1978,68.2,50.57,89011.0,4.3,4820.0,America
Grenada,1979,68.4,45.69,88508.0,4.27,4964.0,America
Grenada,1980,68.6,40.19,88936.0,4.25,4949.0,America
Grenada,1981,68.7,38.72,90504.0,4.24,4945.0,America
Grenada,1982,68.8,37.31,93015.0,4.24,4959.0,America
Grenada,1983,68.9,35.95,95903.0,4.25,4888.0,America
Grenada,1984,69.0,27.5,98359.0,4.24,5019.0,America
Grenada,1985,69.1,27.0,99824.0,4.23,5253.0,America
Grenada,1986,69.2,26.5,100062.0,4.2,5756.0,America
Grenada,1987,69.3,25.9,99296.0,4.15,6341.0,America
Grenada,1988,69.5,25.2,97978.0,4.07,6583.0,America
Grenada,1989,69.8,24.3,96785.0,3.97,7057.0,America
Grenada,1990,70.2,23.3,96200.0,3.84,7488.0,America
Grenada,1991,70.6,22.3,96368.0,3.7,7646.0,America
Grenada,1992,70.8,21.2,97113.0,3.55,7565.0,America
Grenada,1993,71.0,20.2,98212.0,3.4,7283.0,America
Grenada,1994,71.1,19.3,99313.0,3.25,7401.0,America
Grenada,1995,71.1,18.5,100163.0,3.12,7522.0,America
Grenada,1996,71.0,17.9,100707.0,2.99,7785.0,America
Grenada,1997,70.9,17.3,101039.0,2.87,8117.0,America
Grenada,1998,70.7,16.8,101219.0,2.76,8633.0,America
Grenada,1999,70.6,16.4,101354.0,2.67,9489.0,America
Grenada,2000,70.5,16.0,101522.0,2.58,9650.0,America
Grenada,2001,70.3,15.6,101731.0,2.51,9433.0,America
Grenada,2002,70.1,15.2,101954.0,2.46,9734.0,America
Grenada,2003,70.0,14.9,102195.0,2.41,10627.0,America
Grenada,2004,69.9,14.5,102455.0,2.37,10529.0,America
Grenada,2005,70.1,14.2,102734.0,2.34,11892.0,America
Grenada,2006,70.3,14.0,103037.0,2.32,11380.0,America
Grenada,2007,70.6,13.7,103368.0,2.3,12042.0,America
Grenada,2008,70.9,13.5,103723.0,2.28,12116.0,America
Grenada,2009,71.2,13.4,104097.0,2.26,11273.0,America
Grenada,2010,71.2,13.2,104487.0,2.24,11178.0,America
Grenada,2011,71.3,13.0,104890.0,2.22,11219.0,America
Grenada,2012,71.4,12.7,105303.0,2.19,11046.0,America
Grenada,2013,71.5,12.5,105719.0,2.17,11273.0,America
Guatemala,1964,47.49592,201.5,4636016.0,6.43,3722.0,America
Guatemala,1965,48.1081,197.1,4762956.0,6.4,3815.0,America
Guatemala,1966,48.75028,192.8,4892812.0,6.36,3955.0,America
Guatemala,1967,49.42846,188.3,5025681.0,6.32,4044.0,America
Guatemala,1968,50.137640000000005,183.8,5162058.0,6.29,4320.0,America
Guatemala,1969,50.86782,179.0,5302604.0,6.26,4441.0,America
Guatemala,1970,51.6,174.1,5447687.0,6.24,4606.0,America
Guatemala,1971,53.5,169.0,5597742.0,6.22,4766.0,America
Guatemala,1972,55.3,164.0,5752386.0,6.21,5012.0,America
Guatemala,1973,56.1,159.0,5910205.0,6.2,5242.0,America
Guatemala,1974,56.5,154.0,6069254.0,6.2,5460.0,America
Guatemala,1975,56.2,149.0,6228224.0,6.2,5450.0,America
Guatemala,1976,55.7,144.1,6386403.0,6.2,5730.0,America
Guatemala,1977,58.5,139.2,6544422.0,6.2,6047.0,America
Guatemala,1978,59.9,134.4,6703955.0,6.2,6215.0,America
Guatemala,1979,60.1,129.6,6867413.0,6.2,6373.0,America
Guatemala,1980,60.1,124.8,7036484.0,6.18,6475.0,America
Guatemala,1981,57.4,120.1,7211938.0,6.15,6361.0,America
Guatemala,1982,58.3,115.5,7393131.0,6.11,5953.0,America
Guatemala,1983,61.6,110.9,7578625.0,6.05,5662.0,America
Guatemala,1984,62.6,106.5,7766291.0,5.99,5534.0,America
Guatemala,1985,62.8,102.0,7954682.0,5.91,5345.0,America
Guatemala,1986,63.0,97.6,8143365.0,5.84,5198.0,America
Guatemala,1987,63.3,93.3,8333124.0,5.76,5225.0,America
Guatemala,1988,64.0,89.0,8525211.0,5.7,5269.0,America
Guatemala,1989,64.7,84.9,8721429.0,5.64,5314.0,America
Guatemala,1990,64.8,80.9,8923131.0,5.58,5315.0,America
Guatemala,1991,64.4,77.0,9131088.0,5.53,5383.0,America
Guatemala,1992,64.2,73.3,9345130.0,5.47,5514.0,America
Guatemala,1993,64.3,69.7,9564571.0,5.4,5598.0,America
Guatemala,1994,65.0,66.4,9788284.0,5.32,5691.0,America
Guatemala,1995,66.6,63.3,10015675.0,5.24,5836.0,America
Guatemala,1996,67.6,60.4,10246429.0,5.15,5873.0,America
Guatemala,1997,67.6,57.7,10481515.0,5.06,5992.0,America
Guatemala,1998,67.7,55.1,10723154.0,4.97,6149.0,America
Guatemala,1999,68.2,52.8,10974314.0,4.88,6239.0,America
Guatemala,2000,68.5,50.6,11237101.0,4.8,6313.0,America
Guatemala,2001,68.8,48.6,11512637.0,4.72,6305.0,America
Guatemala,2002,69.3,46.6,11800351.0,4.63,6389.0,America
Guatemala,2003,69.5,44.8,12098576.0,4.55,6390.0,America
Guatemala,2004,69.6,43.1,12404764.0,4.46,6429.0,America
Guatemala,2005,69.5,41.4,12717154.0,4.37,6475.0,America
Guatemala,2006,69.9,39.9,13034904.0,4.28,6658.0,America
Guatemala,2007,70.6,38.4,13358842.0,4.2,6906.0,America
Guatemala,2008,70.8,36.9,13690846.0,4.12,6960.0,America
Guatemala,2009,70.7,35.7,14033623.0,4.04,6826.0,America
Guatemala,2010,70.8,34.5,14388929.0,3.97,6849.0,America
Guatemala,2011,71.4,33.3,14757316.0,3.91,6957.0,America
Guatemala,2012,71.9,32.1,15137569.0,3.84,6985.0,America
Guatemala,2013,72.3,31.1,15527502.0,3.78,7063.0,America
Guinea,1964,44.16272,344.3,3759549.0,6.13,870.0,Sub-Saharan Africa
Guinea,1965,44.5096,341.9,3822583.0,6.14,914.0,Sub-Saharan Africa
Guinea,1966,44.85548,339.0,3890947.0,6.14,917.0,Sub-Saharan Africa
Guinea,1967,45.207359999999994,336.2,3963201.0,6.15,929.0,Sub-Saharan Africa
Guinea,1968,45.576240000000006,333.3,4034827.0,6.16,940.0,Sub-Saharan Africa
Guinea,1969,45.97012,330.2,4099723.0,6.17,950.0,Sub-Saharan Africa
Guinea,1970,46.4,327.2,4153653.0,6.2,966.0,Sub-Saharan Africa
Guinea,1971,46.5,324.1,4195876.0,6.22,977.0,Sub-Saharan Africa
Guinea,1972,46.5,320.8,4228217.0,6.25,979.0,Sub-Saharan Africa
Guinea,1973,46.6,317.5,4252351.0,6.28,1003.0,Sub-Saharan Africa
Guinea,1974,46.7,313.9,4270991.0,6.32,1053.0,Sub-Saharan Africa
Guinea,1975,46.8,310.1,4286863.0,6.35,1076.0,Sub-Saharan Africa
Guinea,1976,47.1,305.9,4300114.0,6.39,1159.0,Sub-Saharan Africa
Guinea,1977,47.4,301.4,4312321.0,6.43,1162.0,Sub-Saharan Africa
Guinea,1978,47.8,296.7,4329468.0,6.47,1170.0,Sub-Saharan Africa
Guinea,1979,48.2,291.9,4359115.0,6.5,1149.0,Sub-Saharan Africa
Guinea,1980,48.8,286.9,4406831.0,6.53,1166.0,Sub-Saharan Africa
Guinea,1981,49.2,282.2,4477191.0,6.56,1149.0,Sub-Saharan Africa
Guinea,1982,49.6,277.4,4569938.0,6.59,1147.0,Sub-Saharan Africa
Guinea,1983,49.9,272.6,4679999.0,6.61,1137.0,Sub-Saharan Africa
Guinea,1984,50.3,267.8,4799450.0,6.63,1117.0,Sub-Saharan Africa
Guinea,1985,50.7,263.1,4923603.0,6.64,1085.0,Sub-Saharan Africa
Guinea,1986,51.1,258.4,5045781.0,6.65,1077.0,Sub-Saharan Africa
Guinea,1987,51.4,253.6,5170120.0,6.64,1085.0,Sub-Saharan Africa
Guinea,1988,51.7,248.8,5315182.0,6.63,1122.0,Sub-Saharan Africa
Guinea,1989,52.0,243.7,5506436.0,6.61,1139.0,Sub-Saharan Africa
Guinea,1990,52.3,238.2,5759374.0,6.58,1128.0,Sub-Saharan Africa
Guinea,1991,52.7,232.4,6083795.0,6.54,1097.0,Sub-Saharan Africa
Guinea,1992,53.0,226.2,6466435.0,6.49,1068.0,Sub-Saharan Africa
