Country,Year,population,fertility,HIV,CO2,BMI_male,GDP,BMI_female,life,child_mortality,Group,ID
Chile,1980,11234340.0,2.68,,2.25992905450848,24.48362,8088.0,130.0642,69.7,33.2,America,CL
Chile,1981,11400489.0,2.66,,2.16346878276331,24.56329,8454.0,129.947,70.5,30.1,America,CL
Chile,1982,11569135.0,2.65,,1.78828055965357,24.62478,7182.0,129.7422,70.9,27.0,America,CL
Chile,1983,11742057.0,2.65,,1.77880147143728,24.67812,6867.0,129.4997,70.9,24.6,America,CL
Chile,1984,11921407.0,2.66,,1.86409537168078,24.73825,7160.0,129.3038,71.2,23.1,America,CL
Chile,1985,12108576.0,2.66,0.009688619,1.7759092883244,24.79547,7193.0,129.1039,71.8,22.4,America,CL
Chile,1986,12304203.0,2.66,,1.80702381712465,24.8453,7483.0,128.8811,72.6,22.1,America,CL
Chile,1987,12507488.0,2.65,,1.81093751622543,24.89825,7851.0,128.6616,73.1,21.9,America,CL
Chile,1988,12716508.0,2.65,,2.11446387478273,24.96211,8288.0,128.4758,72.9,21.4,America,CL
Chile,1989,12928491.0,2.64,,2.4995199168144,25.04196,9016.0,128.3259,72.7,20.4,America,CL
Chile,1990,13141202.0,2.62,0.06,2.5887774283055,25.12311,9193.0,128.1615,73.0,19.1,America,CL
Chile,1991,13354054.0,2.6,0.06,2.39615100745397,25.21,9747.0,128.0284,74.0,17.7,America,CL
Chile,1992,13566942.0,2.56,0.1,2.43535299605199,25.32067,10744.0,127.934,74.8,16.4,America,CL
Chile,1993,13778676.0,2.51,0.1,2.54651017261584,25.43773,11287.0,127.8364,75.1,15.1,America,CL
Chile,1994,13987999.0,2.45,0.1,2.7432311644041,25.55295,11725.0,127.7303,75.1,14.0,America,CL
Chile,1995,14193986.0,2.39,0.1,2.94617538050582,25.66344,12759.0,127.5792,75.2,13.1,America,CL
Chile,1996,14396020.0,2.32,0.1,3.31586580764597,25.77917,13498.0,127.4468,75.6,12.5,America,CL
Chile,1997,14594070.0,2.25,0.1,3.78476119805084,25.88624,14186.0,127.2849,76.1,12.2,America,CL
Chile,1998,14788609.0,2.19,0.2,3.83729270731086,25.98953,14450.0,127.1097,76.5,12.0,America,CL
Chile,1999,14980484.0,2.14,0.2,3.9968117945307,26.08188,14159.0,126.9356,76.9,11.5,America,CL
Chile,2000,15170387.0,2.09,0.2,3.8060539401022,26.17741,14614.0,126.7715,77.2,10.9,America,CL
Chile,2001,15358418.0,2.05,0.3,3.38064965415294,26.26824,14925.0,126.6099,77.4,10.3,America,CL
Chile,2002,15544554.0,2.01,0.3,3.50707667450309,26.36532,15075.0,126.4672,77.6,9.8,America,CL
Chile,2003,15729268.0,1.99,0.3,3.45075486463598,26.46749,15499.0,126.3303,77.8,9.5,America,CL
Chile,2004,15913119.0,1.96,0.3,3.72185028514487,26.57109,16260.0,126.204,78.1,9.3,America,CL
Chile,2005,16096571.0,1.94,0.3,3.78638842700869,26.67952,16985.0,126.0669,78.4,9.1,America,CL
Chile,2006,16279728.0,1.92,0.4,3.90964414850487,26.79366,17554.0,125.9197,78.6,9.0,America,CL
Chile,2007,16462701.0,1.9,0.4,4.27745527122955,26.90237,18278.0,125.7291,78.8,8.9,America,CL
Chile,2008,16645940.0,1.89,0.4,4.24025913623095,27.01542,18698.0,125.5417,78.9,8.9,America,CL
Chile,2009,16829957.0,1.87,,3.96687760215515,,18329.0,,78.8,8.8,America,CL
Chile,2010,17015048.0,1.86,,4.22186419821763,,19204.0,,78.8,8.8,America,CL
Chile,2011,17201305.0,1.84,,4.81593146586924,,20141.0,,78.9,8.7,America,CL
Chile,2012,17388437.0,1.83,,5.21458456391216,,21050.0,,79.0,8.6,America,CL
Chile,2013,17575833.0,1.82,,,,21746.0,,79.1,8.4,America,CL
Chile,2014,17762647.0,1.81,,,,21967.0,,79.2,8.3,America,CL
Chile,2015,17948141.0,1.8,,,,22465.0,,79.3,8.1,America,CL
China,1960,644450173.0,3.99,,1.18591949054768,,889.0,,29.511120000000002,308.99,East Asia & Pacific,CN
China,1961,654625069.0,3.28,,0.82750652785374,,558.0,,31.930824000000005,261.86,East Asia & Pacific,CN
China,1962,665426760.0,5.97,,0.651705172948348,,567.0,,42.274688,167.82,East Asia & Pacific,CN
China,1963,677332765.0,7.41,,0.637538142642703,,635.0,,49.619432,148.14,East Asia & Pacific,CN
China,1964,690932043.0,6.12,,0.627551170693154,,713.0,,50.988016,130.77,East Asia & Pacific,CN
China,1965,706590947.0,6.02,,0.670049506978439,,772.0,,53.26108,115.43,East Asia & Pacific,CN
China,1966,724490033.0,6.21,,0.718445903196521,,826.0,,54.364464,120.8,East Asia & Pacific,CN
China,1967,744365635.0,5.25,,0.57938607411048,,719.0,,55.889368000000005,126.42,East Asia & Pacific,CN
China,1968,765570668.0,6.37,,0.609206710107247,,669.0,,56.860432,132.3,East Asia & Pacific,CN
China,1969,787191243.0,5.67,,0.72848452912664,,732.0,,58.367416000000006,119.1,East Asia & Pacific,CN
China,1970,808510713.0,5.75,,0.947122148306639,,848.0,,60.0,113.3,East Asia & Pacific,CN
China,1971,829367784.0,5.4,,1.04796786131253,,876.0,,60.6,107.7,East Asia & Pacific,CN
China,1972,849787991.0,4.92,,1.0859018671528,,843.0,,61.1,102.1,East Asia & Pacific,CN
China,1973,869474823.0,4.51,,1.10264038337005,,894.0,,61.7,96.5,East Asia & Pacific,CN
China,1974,888132761.0,4.15,,1.10077728642981,,888.0,,62.1,90.9,East Asia & Pacific,CN
China,1975,905580445.0,3.58,,1.25186018131511,,920.0,,62.6,85.2,East Asia & Pacific,CN
China,1976,921688199.0,3.25,,1.28508386472117,,891.0,,62.4,79.8,East Asia & Pacific,CN
China,1977,936554514.0,2.87,,1.38684742821033,,904.0,,63.3,74.6,East Asia & Pacific,CN
China,1978,950537317.0,2.74,,1.52679609405907,,1016.0,,63.7,70.0,East Asia & Pacific,CN
China,1979,964155176.0,2.8,,1.54066792700769,,1059.0,,64.0,65.9,East Asia & Pacific,CN
China,1980,977837433.0,2.32,,1.49217129385463,21.5784,1073.0,125.7083,64.5,62.4,East Asia & Pacific,CN
China,1981,991553829.0,2.71,,1.45622210905086,21.58356,1099.0,125.3245,64.8,59.6,East Asia & Pacific,CN
China,1982,1005328574.0,2.62,,1.56358243627084,21.5955,1175.0,124.9655,65.2,57.4,East Asia & Pacific,CN
China,1983,1019698475.0,2.56,,1.62607858898599,21.61408,1229.0,124.6237,65.6,55.7,East Asia & Pacific,CN
China,1984,1035328572.0,2.6,,1.74427805978936,21.64363,1456.0,124.3166,66.0,54.6,East Asia & Pacific,CN
China,1985,1052622410.0,2.65,,1.8610764253277,21.67833,1557.0,124.024,66.4,54.0,East Asia & Pacific,CN
China,1986,1071834975.0,2.68,,1.92661235017149,21.71745,1604.0,123.7744,66.8,53.7,East Asia & Pacific,CN
China,1987,1092646739.0,2.68,,2.02353477778511,21.7639,1652.0,123.5962,67.2,53.7,East Asia & Pacific,CN
China,1988,1114162025.0,2.63,,2.13384010219123,21.81317,1597.0,123.442,67.5,53.9,East Asia & Pacific,CN
China,1989,1135128009.0,2.55,,2.13447387643616,21.85731,1474.0,123.3008,67.7,54.0,East Asia & Pacific,CN
China,1990,1154605773.0,2.43,,2.1485597024278,21.90382,1516.0,123.1926,68.0,53.8,East Asia & Pacific,CN
China,1991,1172327831.0,2.28,,2.22631324737068,21.95193,1634.0,123.0791,68.3,53.3,East Asia & Pacific,CN
China,1992,1188450231.0,2.11,,2.29379463838321,22.00604,1845.0,122.9621,68.6,52.4,East Asia & Pacific,CN
China,1993,1202982955.0,1.95,,2.42152143289651,22.0732,2078.0,122.8818,68.9,51.0,East Asia & Pacific,CN
China,1994,1216067023.0,1.81,,2.54507356087211,22.1511,2323.0,122.8275,69.3,49.3,East Asia & Pacific,CN
China,1995,1227841281.0,1.68,,2.73477755519341,22.23897,2551.0,122.8098,69.6,47.5,East Asia & Pacific,CN
China,1996,1238234851.0,1.59,,2.82413924120097,22.31367,2775.0,122.7874,69.9,45.6,East Asia & Pacific,CN
China,1997,1247259143.0,1.52,,2.80259728611907,22.387,3000.0,122.8077,70.3,43.6,East Asia & Pacific,CN
China,1998,1255262566.0,1.48,,2.6613200243364,22.44676,3205.0,122.8502,70.7,41.5,East Asia & Pacific,CN
China,1999,1262713651.0,1.45,,2.63423156894368,22.49909,3419.0,122.9424,71.1,39.3,East Asia & Pacific,CN
China,2000,1269974572.0,1.45,,2.6828661578551,22.54068,3678.0,123.0561,71.5,36.9,East Asia & Pacific,CN
China,2001,1277188787.0,1.46,,2.72888288473589,22.57822,3955.0,123.2028,71.9,34.3,East Asia & Pacific,CN
China,2002,1284349938.0,1.47,,2.87254783076397,22.61654,4285.0,123.3793,72.4,31.6,East Asia & Pacific,CN
China,2003,1291485488.0,1.49,,3.49835887751312,22.65637,4685.0,123.5496,72.9,28.9,East Asia & Pacific,CN
China,2004,1298573031.0,1.5,,4.06572346859363,22.69719,5127.0,123.7103,73.4,26.3,East Asia & Pacific,CN
China,2005,1305600630.0,1.51,,4.42759216645551,22.74628,5675.0,123.8767,73.9,24.0,East Asia & Pacific,CN
China,2006,1312600877.0,1.52,,4.87902838564946,22.80042,6360.0,124.0353,74.4,21.9,East Asia & Pacific,CN
China,2007,1319625197.0,1.53,,5.13906937639028,22.86161,7225.0,124.1809,74.9,20.1,East Asia & Pacific,CN
China,2008,1326690636.0,1.53,,5.29619359909032,22.92176,7880.0,124.2903,75.1,18.5,East Asia & Pacific,CN
China,2009,1333807063.0,1.54,,5.76182547330788,,8565.0,,75.6,17.0,East Asia & Pacific,CN
China,2010,1340968737.0,1.54,,6.17753037307752,,9430.0,,75.9,15.7,East Asia & Pacific,CN
China,2011,1348174478.0,1.54,,6.74808802623752,,10274.0,,76.1,14.5,East Asia & Pacific,CN
China,2012,1355386952.0,1.55,,7.11264149944653,,11017.0,,76.3,13.4,East Asia & Pacific,CN
China,2013,1362514260.0,1.56,,,,11805.0,,76.5,12.3,East Asia & Pacific,CN
China,2014,1369435670.0,1.56,,,,12609.0,,76.7,11.4,East Asia & Pacific,CN
China,2015,1376048943.0,1.57,,,,13334.0,,76.9,10.7,East Asia & Pacific,CN
Christmas Island,1960,808.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1961,831.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1962,855.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1963,880.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1964,905.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1965,931.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1966,957.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1967,985.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1968,1013.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1969,1042.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1970,1072.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1971,1103.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1972,1134.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1973,1167.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1974,1200.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1975,1234.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1976,1270.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1977,1306.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1978,1344.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1979,1382.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1980,1422.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1981,1462.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1982,1504.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1983,1547.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1984,1592.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1985,1637.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1986,1684.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1987,1732.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1988,1782.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1989,1833.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1990,1886.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1991,1940.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1992,1995.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1993,2052.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1994,2111.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1995,2171.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1996,2234.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1997,2298.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1998,2363.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,1999,2431.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,2000,2567.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,2001,1915.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,2002,1226.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,2003,434.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,2004,396.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,2005,361.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,2006,1490.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,2007,1400.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,2008,1400.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,2009,1400.0,,,,,,,,,East Asia & Pacific,CX
Christmas Island,2010,1400.0,,,,,,,,,East Asia & Pacific,CX
Cocos Island,1960,371.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1961,376.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1962,381.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1963,386.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1964,391.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1965,397.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1966,402.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1967,407.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1968,413.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1969,419.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1970,424.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1971,430.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1972,436.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1973,442.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1974,448.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1975,454.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1976,460.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1977,466.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1978,472.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1979,479.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1980,485.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1981,492.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1982,499.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1983,505.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1984,512.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1985,519.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1986,526.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1987,533.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1988,540.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1989,548.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1990,555.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1991,563.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1992,570.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1993,578.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1994,586.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1995,594.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1996,602.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1997,610.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1998,618.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,1999,627.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,2000,632.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,2001,633.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,2002,632.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,2003,630.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,2004,629.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,2005,628.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,2006,574.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,2007,596.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,2008,596.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,2009,596.0,,,,,,,,,East Asia & Pacific,CC
Cocos Island,2010,596.0,,,,,,,,,East Asia & Pacific,CC
Colombia,1960,16480384.0,6.81,,1.02521877825079,,3535.0,,60.904599999999995,127.3,America,CO
Colombia,1961,16982313.0,6.8,,1.10484430192745,,3592.0,,61.53953999999999,124.6,America,CO
Colombia,1962,17500166.0,6.78,,1.14460200106936,,3655.0,,62.135479999999994,122.0,America,CO
Colombia,1963,18033548.0,6.73,,1.21490158615083,,3650.0,,62.70141999999999,119.4,America,CO
Colombia,1964,18581972.0,6.66,,1.20459237524473,,3749.0,,63.24535999999999,116.7,America,CO
Colombia,1965,19144220.0,6.56,,1.23323983661256,,3777.0,,63.77129999999999,114.0,America,CO
Colombia,1966,19721464.0,6.42,,1.23009014158626,,3868.0,,64.27524,111.1,America,CO
Colombia,1967,20311369.0,6.25,,1.2568426427756,,3893.0,,64.75617999999999,108.0,America,CO
Colombia,1968,20905061.0,6.05,,1.31523238683736,,4021.0,,65.21511999999998,104.6,America,CO
Colombia,1969,21490948.0,5.83,,1.349456628752,,4162.0,,65.66105999999999,101.1,America,CO
Colombia,1970,22061214.0,5.6,,1.33156360363437,,4325.0,,66.1,97.6,America,CO
Colombia,1971,22611988.0,5.37,,1.38705354985762,,4484.0,,66.3,94.0,America,CO
Colombia,1972,23146803.0,5.15,,1.40641999190387,,4731.0,,66.1,90.4,America,CO
Colombia,1973,23674505.0,4.96,,1.47158994368217,,4952.0,,65.9,86.7,America,CO
Colombia,1974,24208022.0,4.78,,1.55736292465209,,5161.0,,66.1,82.8,America,CO
Colombia,1975,24756969.0,4.63,,1.49800057218922,,5208.0,,66.5,78.7,America,CO
Colombia,1976,25323412.0,4.5,,1.553419658475,,5382.0,,67.2,74.3,America,CO
Colombia,1977,25905124.0,4.37,,1.56841106495327,,5544.0,,67.9,69.9,America,CO
Colombia,1978,26502172.0,4.25,,1.62330707366018,,5953.0,,68.5,65.5,America,CO
Colombia,1979,27113510.0,4.12,,1.6911545752737,,6200.0,,68.9,61.3,America,CO
Colombia,1980,27737905.0,3.99,,1.65031274900087,22.07035,6373.0,127.6211,69.4,57.4,America,CO
Colombia,1981,28375995.0,3.87,,1.6173756625784,22.1769,6441.0,127.4491,69.7,53.7,America,CO
Colombia,1982,29027158.0,3.74,,1.63357238848373,22.26799,6405.0,127.202,70.0,50.3,America,CO
Colombia,1983,29687096.0,3.63,,1.72106124022851,22.36244,6421.0,126.962,70.3,47.3,America,CO
Colombia,1984,30350082.0,3.53,0.012153094,1.66813495740538,22.45181,6518.0,126.6896,70.4,44.6,America,CO
Colombia,1985,31011686.0,3.43,,1.6128251265492,22.54068,6613.0,126.4069,70.3,42.3,America,CO
Colombia,1986,31669780.0,3.35,,1.60285530897041,22.63499,6887.0,126.1357,70.6,40.3,America,CO
Colombia,1987,32324326.0,3.28,,1.61436869148056,22.73777,7158.0,125.9056,70.6,38.7,America,CO
Colombia,1988,32975533.0,3.21,,1.64322551500291,22.84228,7371.0,125.6615,70.7,37.4,America,CO
Colombia,1989,33624442.0,3.16,,1.63492177429602,22.9499,7519.0,125.4155,70.8,36.2,America,CO
Colombia,1990,34271563.0,3.1,0.2,1.7266947483958,23.05701,7752.0,125.1574,70.9,35.1,America,CO
Colombia,1991,34916770.0,3.06,0.3,1.68731803837193,23.16434,7776.0,124.8983,70.9,34.1,America,CO
Colombia,1992,35558683.0,3.01,0.4,1.79850691199124,23.27852,8014.0,124.6946,71.0,33.1,America,CO
Colombia,1993,36195170.0,2.97,0.5,1.8214286865937,23.39628,8052.0,124.4903,71.1,32.1,America,CO
Colombia,1994,36823539.0,2.92,0.6,1.8874164122644,23.51334,8366.0,124.2784,71.3,31.0,America,CO
Colombia,1995,37441980.0,2.87,0.6,1.63521380772356,23.6395,8643.0,124.0942,71.6,30.0,America,CO
Colombia,1996,38049040.0,2.82,0.7,1.63076598658984,23.75218,8664.0,123.9037,71.8,28.9,America,CO
Colombia,1997,38645409.0,2.78,0.8,1.71816211478259,23.86203,8804.0,123.7423,72.1,27.9,America,CO
Colombia,1998,39234059.0,2.73,0.8,1.7162386315732,23.95979,8701.0,123.5757,72.2,26.9,America,CO
Colombia,1999,39819279.0,2.68,0.9,1.44509376384257,24.05208,8194.0,123.4594,72.3,26.0,America,CO
Colombia,2000,40403959.0,2.64,0.9,1.45655429229087,24.14347,8414.0,123.3908,72.5,25.1,America,CO
Colombia,2001,40988909.0,2.6,0.8,1.39201018347898,24.23406,8415.0,123.3629,72.7,24.3,America,CO
Colombia,2002,41572493.0,2.57,0.8,1.3548894558734,24.32036,8488.0,123.3725,72.9,23.6,America,CO
Colombia,2003,42152147.0,2.54,0.8,1.37583752648712,24.40818,8683.0,123.4194,73.4,22.9,America,CO
Colombia,2004,42724157.0,2.52,0.7,1.29916420892021,24.4994,9005.0,123.4922,73.7,22.2,America,CO
Colombia,2005,43285636.0,2.5,0.7,1.41587383695165,24.59634,9286.0,123.5918,74.1,21.5,America,CO
Colombia,2006,43835744.0,2.48,0.6,1.44026659013887,24.70577,9759.0,123.7262,74.5,20.9,America,CO
Colombia,2007,44374647.0,2.45,0.6,1.43021432298994,24.82307,10278.0,123.8796,74.9,20.3,America,CO
Colombia,2008,44901660.0,2.43,0.5,1.47609182008362,24.94041,10489.0,124.0235,75.1,19.7,America,CO
Colombia,2009,45416276.0,2.41,,1.55175008519873,,10511.0,,75.3,19.1,America,CO
Colombia,2010,45918101.0,2.38,,1.63458098207242,,10777.0,,75.3,18.5,America,CO
Colombia,2011,46406446.0,2.35,,1.68257790469918,,11332.0,,75.4,18.0,America,CO
Colombia,2012,46881018.0,2.32,,1.69499838393924,,11636.0,,75.5,17.4,America,CO
Colombia,2013,47342363.0,2.29,,,,12054.0,,75.6,16.9,America,CO
Colombia,2014,47791393.0,2.26,,,,12447.0,,75.7,16.4,America,CO
Colombia,2015,48228704.0,2.23,,,,12761.0,,75.8,15.9,America,CO
Comoros,1960,188732.0,6.79,,0.056979466672192,,1026.0,,45.9154,326.23,Sub-Saharan Africa,KM
Comoros,1961,191828.0,6.85,,0.055949746954554,,1013.0,,46.37506,313.2,Sub-Saharan Africa,KM
Comoros,1962,194960.0,6.9,,0.05494532939725,,1079.0,,46.83372,300.7,Sub-Saharan Africa,KM
Comoros,1963,198205.0,6.94,,0.053943780772475,,1278.0,,47.292379999999994,288.69,Sub-Saharan Africa,KM
Comoros,1964,201665.0,6.98,,0.052921253175275,,1342.0,,47.75004,277.16,Sub-Saharan Africa,KM
Comoros,1965,205412.0,7.0,,0.069150750207059,,1308.0,,48.21469999999999,266.1,Sub-Saharan Africa,KM
Comoros,1966,209536.0,7.03,,0.08459143873119,,1416.0,,48.694359999999996,255.47,Sub-Saharan Africa,KM
Comoros,1967,214038.0,7.04,,0.082673821710146,,1530.0,,49.19302,245.27,Sub-Saharan Africa,KM
Comoros,1968,218794.0,7.06,,0.080736907776432,,1494.0,,49.71368,235.48,Sub-Saharan Africa,KM
Comoros,1969,223629.0,7.06,,0.078843212387846,,1425.0,,50.25133999999999,226.07,Sub-Saharan Africa,KM
Comoros,1970,228443.0,7.06,,0.123232730613251,,1425.0,,50.8,227.1,Sub-Saharan Africa,KM
Comoros,1971,233125.0,7.06,,0.120474835134295,,1453.0,,51.0,221.8,Sub-Saharan Africa,KM
Comoros,1972,237797.0,7.06,,0.117804551539491,,1452.0,,51.2,217.1,Sub-Saharan Africa,KM
Comoros,1973,242875.0,7.06,,0.115034033080128,,1522.0,,51.5,212.4,Sub-Saharan Africa,KM
Comoros,1974,248921.0,7.05,,0.111946469233803,,1525.0,,51.7,207.7,Sub-Saharan Africa,KM
Comoros,1975,256309.0,7.05,,0.122011188056214,,1575.0,,52.0,202.7,Sub-Saharan Africa,KM
Comoros,1976,265234.0,7.07,,0.143809306482591,,1523.0,,52.2,197.7,Sub-Saharan Africa,KM
Comoros,1977,275496.0,7.08,,0.138214948232219,,1522.0,,52.4,192.3,Sub-Saharan Africa,KM
Comoros,1978,286583.0,7.11,,0.096468697551997,,1504.0,,52.6,186.8,Sub-Saharan Africa,KM
Comoros,1979,297765.0,7.13,,0.069492264247494,,1583.0,,52.9,181.1,Sub-Saharan Africa,KM
Comoros,1980,308518.0,7.13,,0.14494472335323,20.98163,1636.0,126.6428,53.0,175.3,Sub-Saharan Africa,KM
Comoros,1981,318659.0,7.1,,0.139876009210297,21.0066,1640.0,126.7679,53.4,169.4,Sub-Saharan Africa,KM
Comoros,1982,328355.0,7.03,,0.135256817700294,21.04036,1686.0,126.9354,53.9,163.6,Sub-Saharan Africa,KM
Comoros,1983,337853.0,6.92,,0.131039140383239,21.07561,1712.0,127.1034,54.3,157.9,Sub-Saharan Africa,KM
Comoros,1984,347548.0,6.77,,0.127161297436499,21.10763,1730.0,127.2501,54.9,152.4,Sub-Saharan Africa,KM
Comoros,1985,357729.0,6.58,,0.142583087053456,21.14296,1719.0,127.4063,55.4,147.2,Sub-Saharan Africa,KM
